user,business,rate
XaM_5yEzH6lkcTWg-81V_A,dxCqGkhtXq-9fYEsX7Mf6Q,5
KR7R5PrrbMsLMsNcntHvAA,dxCqGkhtXq-9fYEsX7Mf6Q,4
HEYwb_tCFzBYdg3cND7hqg,dxCqGkhtXq-9fYEsX7Mf6Q,5
pdSSJvhPYKAKA6VtJ6OzkA,dxCqGkhtXq-9fYEsX7Mf6Q,1
J6bF6kHsx0_kQNURas8-Cw,dxCqGkhtXq-9fYEsX7Mf6Q,5
WL8_Xlo-WIrFmTnolm006Q,dxCqGkhtXq-9fYEsX7Mf6Q,3
59A-ZxUMOgIl2MAnySh-Aw,dxCqGkhtXq-9fYEsX7Mf6Q,4
H4KEEgQRFMZ41rXpPBzQ4A,dxCqGkhtXq-9fYEsX7Mf6Q,4
bIZBzz1y_7j9ZflTgcjjQA,dxCqGkhtXq-9fYEsX7Mf6Q,4
kWkgwRxqWD-h260dMTkHUA,dxCqGkhtXq-9fYEsX7Mf6Q,4
a92UhSg9_xhZYOEKxfbtMQ,dxCqGkhtXq-9fYEsX7Mf6Q,5
2UC3rwRm6swuNFt_GhKOhw,dxCqGkhtXq-9fYEsX7Mf6Q,4
9OZH1Ecw-qUkCW5MS0NefA,dxCqGkhtXq-9fYEsX7Mf6Q,2
8FAsGvINcWM6rqWwo3Vsgw,dxCqGkhtXq-9fYEsX7Mf6Q,5
olPcqUp0SEDRY_-8gxk5kQ,dxCqGkhtXq-9fYEsX7Mf6Q,5
b7UDy85TWojW6yhYrVz_Rw,dxCqGkhtXq-9fYEsX7Mf6Q,3
bx4w_8XdeMl7aO5qFa1twA,dxCqGkhtXq-9fYEsX7Mf6Q,4
3YB29Ir2PJt0OCdlMSIdgA,dxCqGkhtXq-9fYEsX7Mf6Q,5
Pe6o1SR3T98ONB_SXaHd6Q,dxCqGkhtXq-9fYEsX7Mf6Q,4
YAvFN_0NaxOT74O1zqYaaQ,dxCqGkhtXq-9fYEsX7Mf6Q,2
hru2IDwSyN61sgWPtJw_hA,dxCqGkhtXq-9fYEsX7Mf6Q,3
q4_kY8bBeigYPVS0Ak7QGg,dxCqGkhtXq-9fYEsX7Mf6Q,3
EYAqA1-Q6kS-J9T8TyYiww,dxCqGkhtXq-9fYEsX7Mf6Q,5
0QBBKU8DBjmWZ5qzq7V_Gg,dxCqGkhtXq-9fYEsX7Mf6Q,5
fehtPlpIEgsleikdcBPsGA,dxCqGkhtXq-9fYEsX7Mf6Q,5
gQXEI2GXMphvDwGoUvSbHg,dxCqGkhtXq-9fYEsX7Mf6Q,5
7BK78dNeaZj_-q67G_pE_A,dxCqGkhtXq-9fYEsX7Mf6Q,5
cYcE8-A33YH8XHfzcTLIpw,dxCqGkhtXq-9fYEsX7Mf6Q,5
XXOoB-v74AbweZYekybfQA,dxCqGkhtXq-9fYEsX7Mf6Q,5
KFRC_GdFH-bXb6brxd7WvQ,dxCqGkhtXq-9fYEsX7Mf6Q,5
7TmgAN1t0TlD3QGnIseZrg,dxCqGkhtXq-9fYEsX7Mf6Q,4
eUJk55GWVbp-zh1Gqwo47w,_y7PECWjxr_E-hhmDVdEjw,5
O_4puoxYSG3iu7zyyr1NVw,_y7PECWjxr_E-hhmDVdEjw,5
f9LuLzqLMNJJoV3zmu6dBA,_y7PECWjxr_E-hhmDVdEjw,5
qFFeFltR0RXM-trVcJVUJw,--UE_y6auTgq3FXlvUMkbw,4
dWrEeTrFNAQOxC030N7WMA,--UE_y6auTgq3FXlvUMkbw,5
TckShYnQa0eD3WQxdoE3GQ,--UE_y6auTgq3FXlvUMkbw,3
VEY1vr-ND7YUofcV6XZJCQ,--UE_y6auTgq3FXlvUMkbw,2
Wj_qVEYRdQiRNyskyRGSCg,--UE_y6auTgq3FXlvUMkbw,5
LhgQq1x4n9ardg1PFo8vgg,--UE_y6auTgq3FXlvUMkbw,1
ZeQYxZPiL3s7SQt-APx-kw,--UE_y6auTgq3FXlvUMkbw,3
UCbtw7vjXntC9SDG5Sn0UA,--UE_y6auTgq3FXlvUMkbw,4
R-7wzGo7g5oYajqMRVjf3A,--UE_y6auTgq3FXlvUMkbw,4
nx2PS25Qe3MCEFUdO_XOtw,--UE_y6auTgq3FXlvUMkbw,3
xAnEE0OvnrKNX0sN3EMw-g,--UE_y6auTgq3FXlvUMkbw,4
OMfwKE0TIxg40daXF9L9Dg,--UE_y6auTgq3FXlvUMkbw,4
63Pop3d15pTuHZ7qoex46w,--UE_y6auTgq3FXlvUMkbw,3
scLu9BHjQwvcE37mA5j4WA,--UE_y6auTgq3FXlvUMkbw,3
57tPrvg7i2R3QjsxTiY-Xg,--UE_y6auTgq3FXlvUMkbw,4
6QhWTugzBJ3cdv2N4WZcSA,--UE_y6auTgq3FXlvUMkbw,3
b0voExNtICTRdRPzub1T8Q,--UE_y6auTgq3FXlvUMkbw,4
_vS9qNQvx8wVUOIkj4qfAg,--UE_y6auTgq3FXlvUMkbw,2
b6xBiEt5iQ_HZ41Qh_ZNIA,--UE_y6auTgq3FXlvUMkbw,4
lh4K6-KALpqgJ3mZOUBN4w,--UE_y6auTgq3FXlvUMkbw,4
oSo_3ARkzud3Wjc7evC2tg,--UE_y6auTgq3FXlvUMkbw,5
GoRGZRIybABjx8kuZrbnDw,--UE_y6auTgq3FXlvUMkbw,2
WcDdWdsxmOYPxtbRRr1IaA,--UE_y6auTgq3FXlvUMkbw,3
C6xo4k-u7Xr1oCNX0RyAAA,--UE_y6auTgq3FXlvUMkbw,3
U470Ypf2RGoJO6Pbqq5AlQ,--UE_y6auTgq3FXlvUMkbw,2
QcGi0cDzzGLb3LmiI33Psg,--UE_y6auTgq3FXlvUMkbw,4
-nYWT--flsvUsPshFR5uWw,--UE_y6auTgq3FXlvUMkbw,3
QcGi0cDzzGLb3LmiI33Psg,--UE_y6auTgq3FXlvUMkbw,5
dapbOj1WwSchUr-7V63IBg,--UE_y6auTgq3FXlvUMkbw,4
Ynt9QATr3tur66_OVQNCng,--UE_y6auTgq3FXlvUMkbw,4
qPGLUQUG43b3aBZKDUBlMw,--UE_y6auTgq3FXlvUMkbw,3
iSJLdur495--oPDE0b1Vpw,--UE_y6auTgq3FXlvUMkbw,1
rtpSmWb88ZLxVbRJISEa8Q,--UE_y6auTgq3FXlvUMkbw,1
XM8xoYr14IaiZ7gLQ9ARpw,--UE_y6auTgq3FXlvUMkbw,3
ukrBUZXE5K1J57FI7ve_RQ,--UE_y6auTgq3FXlvUMkbw,3
UZhNbC4E31-Hjx7SVA3hdw,--UE_y6auTgq3FXlvUMkbw,2
9Ify25DK87s5_u2EhK0_Rg,--UE_y6auTgq3FXlvUMkbw,4
-pTFdr-b6AeHI-c3pEqMVw,--UE_y6auTgq3FXlvUMkbw,4
D1G8W0SgCbsKTv7cAqKcNg,--UE_y6auTgq3FXlvUMkbw,3
u2F_wCshIRLCKO0Un2R3ow,--UE_y6auTgq3FXlvUMkbw,4
8YL4sIcu0LH1PTNYVgeL1w,--UE_y6auTgq3FXlvUMkbw,2
1YPFrlSsnab1jTtRdQEWjw,--UE_y6auTgq3FXlvUMkbw,3
kRa-sZPizt2EqWYVFZ6DGw,--UE_y6auTgq3FXlvUMkbw,4
e7iHB7gZbVuD-UvJVKe3cQ,--UE_y6auTgq3FXlvUMkbw,3
ulik60Aw4MMl3fKi78B_fg,--UE_y6auTgq3FXlvUMkbw,4
gtJJBaQwTwE45NnNF0coVA,--UE_y6auTgq3FXlvUMkbw,4
T_wjLgPOPXry7Bea4MzoVQ,--UE_y6auTgq3FXlvUMkbw,4
DoZIOyN3AjTAwv1lwWI4WQ,--UE_y6auTgq3FXlvUMkbw,5
hru2IDwSyN61sgWPtJw_hA,--UE_y6auTgq3FXlvUMkbw,2
CHX7Tq6_W7-aVcv9r90fhQ,--UE_y6auTgq3FXlvUMkbw,3
UnGPr6ZnGe9YOSZRopnS5g,--UE_y6auTgq3FXlvUMkbw,3
GcBAIs4pzeK6OzHpawgZlg,--UE_y6auTgq3FXlvUMkbw,3
q7MrNVt1FE23rwtWmPYWHg,--UE_y6auTgq3FXlvUMkbw,5
UD7Y1CqfY6mDmRwIuCf6nA,--UE_y6auTgq3FXlvUMkbw,4
l0tsGKUp4fk6aCrbZnRAdQ,--UE_y6auTgq3FXlvUMkbw,1
Oc-ZZCXRsCzCXAHS4UVvoA,--UE_y6auTgq3FXlvUMkbw,4
UnGPr6ZnGe9YOSZRopnS5g,--UE_y6auTgq3FXlvUMkbw,4
62P-i-G6xJ8M6oyDHWkKQg,--UE_y6auTgq3FXlvUMkbw,4
QyRKYhxuoetQ6x_r9kmZ5Q,--UE_y6auTgq3FXlvUMkbw,5
MrX1De4n2F6GaF46KDjhiw,--UE_y6auTgq3FXlvUMkbw,4
qywVBBmOW9fbqWDi3XO8rQ,--UE_y6auTgq3FXlvUMkbw,3
CX8nitS_fKWBkd-HE6IYvw,--UE_y6auTgq3FXlvUMkbw,1
2UC3rwRm6swuNFt_GhKOhw,--UE_y6auTgq3FXlvUMkbw,2
o9XGClSBzCsQxbcCzTPdnQ,--UE_y6auTgq3FXlvUMkbw,4
kuIGi5NQ8vKuIXNZH1My1Q,--UE_y6auTgq3FXlvUMkbw,3
3h6FcRjVC5KA_o2DGO9gWQ,--UE_y6auTgq3FXlvUMkbw,1
w9cHHLIP4n2MjsuC_sRMFg,--UE_y6auTgq3FXlvUMkbw,3
RSExP0-Boucr4QyIEzZi0A,--UE_y6auTgq3FXlvUMkbw,4
19-4wpQSB0YRPkNLFOAoqg,--UE_y6auTgq3FXlvUMkbw,4
JT5kM6wRwh7cNt8IAuX_sw,--UE_y6auTgq3FXlvUMkbw,4
4nlTiVllEXvcvZow11khpA,--UE_y6auTgq3FXlvUMkbw,1
Aha3myLLFKh5gHYz9R_fVw,--UE_y6auTgq3FXlvUMkbw,1
TBOOaVf015v-HOFTXatjeg,--UE_y6auTgq3FXlvUMkbw,5
Z-TW_TppnxT4TkFeavNaQw,--UE_y6auTgq3FXlvUMkbw,4
2VEEeRx1IcZiowqoe8oksA,--UE_y6auTgq3FXlvUMkbw,4
WzaaorVCmUTQvu4mScunNg,--UE_y6auTgq3FXlvUMkbw,3
MSuyK2p8G9hEqyWf5IgnYQ,--UE_y6auTgq3FXlvUMkbw,5
TgpG8UXzcOhj3OeSJ9Hmzw,--UE_y6auTgq3FXlvUMkbw,4
JMGQwAlBv6v1ZXEXnmsqwA,--UE_y6auTgq3FXlvUMkbw,3
-tEbGfPj1aeG0q8-XJLK-w,--UE_y6auTgq3FXlvUMkbw,2
eLzHX_xultfDUn_6QvZIGg,--UE_y6auTgq3FXlvUMkbw,5
pdHC0oAcG7gNdhuFRAUu0Q,--UE_y6auTgq3FXlvUMkbw,2
C3MHaW2n0GBi5l5TcZuZPA,--UE_y6auTgq3FXlvUMkbw,2
TosFE387YYXUII38UHeVQw,--UE_y6auTgq3FXlvUMkbw,2
UaRgM9FSGcEw1PC_jmwanw,--UE_y6auTgq3FXlvUMkbw,1
JOq4jy3_7n6jBUhfvDK6Ug,--UE_y6auTgq3FXlvUMkbw,4
N_cH3QA_eXXmnzz-nzEeKA,--UE_y6auTgq3FXlvUMkbw,3
a0ULPTNi05w-BNVovVUz2w,--UE_y6auTgq3FXlvUMkbw,5
j1JDLZ9Fd61pT6ceJ7FBAg,--UE_y6auTgq3FXlvUMkbw,4
3Cl6UgDnzjqfxdk6V0Dyjg,--UE_y6auTgq3FXlvUMkbw,4
AlxZme3GQV2ohbWvUpYiuA,pmvTuJJ-4A4XggDWYK-8WQ,5
iOevQRRTJSIhkDySYLQ4mg,pmvTuJJ-4A4XggDWYK-8WQ,5
6MQjQ3jfCUUxItIvKadJsw,pmvTuJJ-4A4XggDWYK-8WQ,5
rtpSmWb88ZLxVbRJISEa8Q,YTqSkgOiiI9HG3hNH7ovfg,4
Nhvkukz5MECqEUQVfh6A6w,YTqSkgOiiI9HG3hNH7ovfg,4
tAKjY3bQXH51msJbOHYPmQ,YTqSkgOiiI9HG3hNH7ovfg,4
Yg6M7mtMTJTgtCpMDcy8cQ,YTqSkgOiiI9HG3hNH7ovfg,4
9BewShgm7iGFFsUiwLvGIg,YTqSkgOiiI9HG3hNH7ovfg,3
tAKjY3bQXH51msJbOHYPmQ,YTqSkgOiiI9HG3hNH7ovfg,2
SDlLqXn4IEtMzNwt9sV98w,YTqSkgOiiI9HG3hNH7ovfg,4
q7MrNVt1FE23rwtWmPYWHg,YTqSkgOiiI9HG3hNH7ovfg,3
doI46hR-6n0qMEK52DBIjw,YTqSkgOiiI9HG3hNH7ovfg,4
qDPHTcJ6VC2-O-aX6tjvkw,YTqSkgOiiI9HG3hNH7ovfg,2
9OZH1Ecw-qUkCW5MS0NefA,YTqSkgOiiI9HG3hNH7ovfg,3
TCIP8b47x-XzkDZ4ynmbOQ,YTqSkgOiiI9HG3hNH7ovfg,1
zQnP80zi4Fe4AOV4MtpMkQ,vgXE1I7c9ElcfYyZfQiN1Q,5
pTZ-cCPn2HAXb6gPpFEunQ,vgXE1I7c9ElcfYyZfQiN1Q,5
G9Tm3XAr2O_YaSNeHJP0Kg,vgXE1I7c9ElcfYyZfQiN1Q,5
LYKMElh2u27sPIzoQFaGIQ,vgXE1I7c9ElcfYyZfQiN1Q,5
7fOMeE-emdNuPYoSHxD-Gw,vgXE1I7c9ElcfYyZfQiN1Q,5
CTJYH75pYd2UW-Xe8it7fw,vgXE1I7c9ElcfYyZfQiN1Q,5
eiR1HVpLc_MhGmENZYfkEw,vgXE1I7c9ElcfYyZfQiN1Q,5
U_a1etz57gmNqMBG0PcOjw,vgXE1I7c9ElcfYyZfQiN1Q,5
hFhHmfwRPkN81NJZkrnRjQ,vgXE1I7c9ElcfYyZfQiN1Q,5
dWrEeTrFNAQOxC030N7WMA,vgXE1I7c9ElcfYyZfQiN1Q,5
cVoLtThi7TivfnHqdDWXzw,vgXE1I7c9ElcfYyZfQiN1Q,5
hlZTnXyYnSceLb7mBLTwTg,vgXE1I7c9ElcfYyZfQiN1Q,3
TckShYnQa0eD3WQxdoE3GQ,vgXE1I7c9ElcfYyZfQiN1Q,4
GzfJxBV_sUV1NXE3o9C5Nw,vgXE1I7c9ElcfYyZfQiN1Q,5
QE6vmJ3_MiBZD2o6uN1ZAQ,vgXE1I7c9ElcfYyZfQiN1Q,5
oupgo3fb2kl4AbJ35fhk3w,vgXE1I7c9ElcfYyZfQiN1Q,5
FNbm3ycU2BF8C17UFfWzOg,vgXE1I7c9ElcfYyZfQiN1Q,5
0LV6ccPV3IgkWseSQyNa6g,vgXE1I7c9ElcfYyZfQiN1Q,3
ApYIFJh2L0yce4sqILrtYw,vgXE1I7c9ElcfYyZfQiN1Q,5
RdEwXw70IPzfYE92BVcSAA,vgXE1I7c9ElcfYyZfQiN1Q,5
-6k_vUBna1kzXBjyBOCeqg,vgXE1I7c9ElcfYyZfQiN1Q,3
CTJYH75pYd2UW-Xe8it7fw,vgXE1I7c9ElcfYyZfQiN1Q,5
Wj_qVEYRdQiRNyskyRGSCg,vgXE1I7c9ElcfYyZfQiN1Q,5
Zff7xm0J-C7hV1z3j-JipQ,vgXE1I7c9ElcfYyZfQiN1Q,5
tKhg1xMNR3w24S9lANCV0A,vgXE1I7c9ElcfYyZfQiN1Q,5
lPuM7f_Q9qxsa5glZswB5g,vgXE1I7c9ElcfYyZfQiN1Q,4
aHC7TASuSm7P0RV0utyajg,vgXE1I7c9ElcfYyZfQiN1Q,4
LhgQq1x4n9ardg1PFo8vgg,vgXE1I7c9ElcfYyZfQiN1Q,5
-J9FWRI3Wj2U9eUULJPNFQ,vgXE1I7c9ElcfYyZfQiN1Q,5
sYonLXU0zgZGGaRDJRPxXw,vgXE1I7c9ElcfYyZfQiN1Q,4
ZnOdDbndR0b5p6eF-014vA,vgXE1I7c9ElcfYyZfQiN1Q,3
G4RKbmhNsywBhlN2-b6cyA,vgXE1I7c9ElcfYyZfQiN1Q,5
HC1zr2aBxtgiQXLhfpaRlQ,vgXE1I7c9ElcfYyZfQiN1Q,2
BwmLOQf6ba50InPaWFcxdQ,vgXE1I7c9ElcfYyZfQiN1Q,3
hEk0VssowoyeEF2R0ZB-7w,vgXE1I7c9ElcfYyZfQiN1Q,3
6VgX0qUPMVloUwveeBzU0w,vgXE1I7c9ElcfYyZfQiN1Q,2
U4QPOfxa3tmXfH655His1w,vgXE1I7c9ElcfYyZfQiN1Q,3
WMTm9HHRA3EewoxTX1Gleg,vgXE1I7c9ElcfYyZfQiN1Q,3
Q6PGJ1UylVz9bby8wQqEPg,vgXE1I7c9ElcfYyZfQiN1Q,2
VEj6Mr70JTOPwCb-GCzytg,vgXE1I7c9ElcfYyZfQiN1Q,3
RdGUUb4lwCC0wHIMbL3dZg,vgXE1I7c9ElcfYyZfQiN1Q,2
jwKgiDjVEC8DPjG5NTGllg,vgXE1I7c9ElcfYyZfQiN1Q,3
scLu9BHjQwvcE37mA5j4WA,vgXE1I7c9ElcfYyZfQiN1Q,5
LFlGZJHy0nht97JRQXwHsw,vgXE1I7c9ElcfYyZfQiN1Q,3
NU7Ys8Y6_WYjDQdN5un3fg,vgXE1I7c9ElcfYyZfQiN1Q,4
apNSyfeybHP5wUBx31JOkQ,vgXE1I7c9ElcfYyZfQiN1Q,3
0xIQG-NrqMx5id6yJpQp8Q,vgXE1I7c9ElcfYyZfQiN1Q,5
88eJe5ywmYrrM_IyPyx8kw,vgXE1I7c9ElcfYyZfQiN1Q,3
r8AulMAwAIrVrdJGHQcllA,vgXE1I7c9ElcfYyZfQiN1Q,4
sy4eUfv6_ZD2JEXEgPa8XQ,vgXE1I7c9ElcfYyZfQiN1Q,5
K8jGQe_v_U3m3AK3rQh5lA,vgXE1I7c9ElcfYyZfQiN1Q,4
go2dZIDfrEBqfsGKnA4m7g,vgXE1I7c9ElcfYyZfQiN1Q,4
RjkOUl0iLgHkZd9bVx-BZA,vgXE1I7c9ElcfYyZfQiN1Q,5
_Cxp3bzG1ljgA5LUfa13cQ,vgXE1I7c9ElcfYyZfQiN1Q,2
TbUzjXVKCWTEW1W56Ayiyg,vgXE1I7c9ElcfYyZfQiN1Q,2
7XnqLCNQ0NKcRUoNKJa3OA,vgXE1I7c9ElcfYyZfQiN1Q,5
6QhWTugzBJ3cdv2N4WZcSA,vgXE1I7c9ElcfYyZfQiN1Q,4
7xH9Qey07WJYq5E1sFxo_g,vgXE1I7c9ElcfYyZfQiN1Q,3
0JlXvXSTwqvbYpKwS0jjtw,vgXE1I7c9ElcfYyZfQiN1Q,1
P43TNIgJ3eveAPTyB9dXWw,vgXE1I7c9ElcfYyZfQiN1Q,3
dtd-wIGTJl7QVWpCA-3_Cw,vgXE1I7c9ElcfYyZfQiN1Q,3
fwsJGulnozT2U6FefsLiFw,vgXE1I7c9ElcfYyZfQiN1Q,2
rqD_rUDQ0pY4cPYvzMw90w,vgXE1I7c9ElcfYyZfQiN1Q,3
10dhZs996tBtJq2nd_mcRg,vgXE1I7c9ElcfYyZfQiN1Q,5
kCzbt818p58ACgfOoIG9ng,vgXE1I7c9ElcfYyZfQiN1Q,4
bvu13GyOUwhEjPum2xjiqQ,vgXE1I7c9ElcfYyZfQiN1Q,4
Kk-a-0Eth2npl0biG7Dt8Q,vgXE1I7c9ElcfYyZfQiN1Q,4
4CLCkaEBWY6aAaHEv7Jf1Q,vgXE1I7c9ElcfYyZfQiN1Q,2
gY35x_-HWxryx3L0nGKgqw,vgXE1I7c9ElcfYyZfQiN1Q,5
ukrBUZXE5K1J57FI7ve_RQ,vgXE1I7c9ElcfYyZfQiN1Q,5
5V8gktabBuWHoB83oFo_fw,vgXE1I7c9ElcfYyZfQiN1Q,2
3d0Vw3hPiUEWMwrlnC-IOQ,vgXE1I7c9ElcfYyZfQiN1Q,5
nEYPahVwXGD2Pjvgkm7QqQ,vgXE1I7c9ElcfYyZfQiN1Q,5
Cmr-DQGmZl81Pe7k38aqDA,vgXE1I7c9ElcfYyZfQiN1Q,4
rj7yemwV8wgEi0Hf_BSo6g,vgXE1I7c9ElcfYyZfQiN1Q,2
7PDm_RG8tTTKrauImGbPuQ,vgXE1I7c9ElcfYyZfQiN1Q,4
JEvkfVPf_DuhX-ntE5L6bQ,vgXE1I7c9ElcfYyZfQiN1Q,3
mIV9PpLqqjJTNmwIfQsrLQ,vgXE1I7c9ElcfYyZfQiN1Q,3
496iqqAPE9b_E4yWzCCt7g,vgXE1I7c9ElcfYyZfQiN1Q,3
LwEfyIPU8woMqZsKqrf7NA,vgXE1I7c9ElcfYyZfQiN1Q,4
kMJAITuqfdBmr3O6Acq10A,vgXE1I7c9ElcfYyZfQiN1Q,5
1kr84BXRbgoH5EJ_GnN2ug,vgXE1I7c9ElcfYyZfQiN1Q,4
_7Lg8iTWpFc0O7PEA8FmbQ,vgXE1I7c9ElcfYyZfQiN1Q,5
FyBDOL8enggpQcELWc5vsw,vgXE1I7c9ElcfYyZfQiN1Q,1
v-qoaJUlB6RFoy2Whkq4zA,vgXE1I7c9ElcfYyZfQiN1Q,5
8n--xRBQ9eLDi0vpQ5fGFQ,vgXE1I7c9ElcfYyZfQiN1Q,4
4b7Bul5PCH8v7DxLutkEzA,vgXE1I7c9ElcfYyZfQiN1Q,2
vP9anyDpJqS_9LPN-D8vHA,vgXE1I7c9ElcfYyZfQiN1Q,2
iACrukHb57gciz2FHBBqHw,vgXE1I7c9ElcfYyZfQiN1Q,2
slVCyH-xCSj4caCW5it3ag,vgXE1I7c9ElcfYyZfQiN1Q,2
B5WkNWDxZ-baWoQc6DBNHA,vgXE1I7c9ElcfYyZfQiN1Q,4
p6tjP7jTqx_KQnmRpa0f_Q,vgXE1I7c9ElcfYyZfQiN1Q,4
V3ITiziUZI4aGYvomBkc4w,vgXE1I7c9ElcfYyZfQiN1Q,3
tAKjY3bQXH51msJbOHYPmQ,vgXE1I7c9ElcfYyZfQiN1Q,2
g8K-AQC2_FKx5soEY0iaZQ,vgXE1I7c9ElcfYyZfQiN1Q,5
ofnheI30McQb0PuqkkP9ZA,vgXE1I7c9ElcfYyZfQiN1Q,3
gX2V0EatGYWkC-8GpeTubg,vgXE1I7c9ElcfYyZfQiN1Q,2
j3Ua8CBcaL4XZhn4fzQhYg,vgXE1I7c9ElcfYyZfQiN1Q,4
UNreN78SJEV-fabY8vzEFA,vgXE1I7c9ElcfYyZfQiN1Q,5
J_q8jN623uew8ZzMChXBCA,vgXE1I7c9ElcfYyZfQiN1Q,4
Yg2y9X83gLVtHslus30D8g,vgXE1I7c9ElcfYyZfQiN1Q,5
w0KBFGSbdsUtfaQid2Jzbg,vgXE1I7c9ElcfYyZfQiN1Q,4
kWkgwRxqWD-h260dMTkHUA,vgXE1I7c9ElcfYyZfQiN1Q,3
yoHuJEsvbjedjEmgi5SSMw,vgXE1I7c9ElcfYyZfQiN1Q,2
qaMsP2zsLnelcd4Hj60TmA,vgXE1I7c9ElcfYyZfQiN1Q,2
hjBVZl1Ng9e_IXNrUpMZXA,vgXE1I7c9ElcfYyZfQiN1Q,5
ybmr49qtfGZtco2RE6LJiQ,vgXE1I7c9ElcfYyZfQiN1Q,3
rGuk1S7MIU8M9ZE2mulVsg,vgXE1I7c9ElcfYyZfQiN1Q,4
DIdADs3HKJTemtsN53vsqA,vgXE1I7c9ElcfYyZfQiN1Q,4
fsY42LUJHVnDeQfjCK1MUQ,vgXE1I7c9ElcfYyZfQiN1Q,1
8syjbjJRkzxK9RUaKewUrg,vgXE1I7c9ElcfYyZfQiN1Q,2
Brbp32Vb1IyQRW0JW4gz4w,vgXE1I7c9ElcfYyZfQiN1Q,5
NDrS9sG1w9hfLDt5gAIGsA,vgXE1I7c9ElcfYyZfQiN1Q,4
bSkco4ZdB7REFtDsJUVrDA,vgXE1I7c9ElcfYyZfQiN1Q,4
Mm17c_bnDlKEVSbpSjlDpA,vgXE1I7c9ElcfYyZfQiN1Q,2
CQnjJKIMuRJj-tpyhZ5HMg,vgXE1I7c9ElcfYyZfQiN1Q,4
0LzlRSXLhEsVSWFEvW_5yg,vgXE1I7c9ElcfYyZfQiN1Q,2
x2kLEDf4JfnIdIDToLQ9fQ,vgXE1I7c9ElcfYyZfQiN1Q,5
l5SH2Wkxl-g8wRSDrJnC2Q,vgXE1I7c9ElcfYyZfQiN1Q,4
Yvn7DHj7o7sSCH2rNH74Mw,vgXE1I7c9ElcfYyZfQiN1Q,5
qdT9BLhYGI7MQxiFVN4RqQ,vgXE1I7c9ElcfYyZfQiN1Q,4
9cCTmiJ7hz35rHIdr8n9kA,vgXE1I7c9ElcfYyZfQiN1Q,3
Bm6AXRVN7OAarynvyq33BQ,vgXE1I7c9ElcfYyZfQiN1Q,4
dnYS5JRUt7qdeSb9yh3dkw,vgXE1I7c9ElcfYyZfQiN1Q,5
yqLpaW_xgZHDYLxG4kakzg,vgXE1I7c9ElcfYyZfQiN1Q,4
neBCZl1X_pDl11y7nVYFoQ,vgXE1I7c9ElcfYyZfQiN1Q,4
njgEC3foXamFUQxsTBeY5A,vgXE1I7c9ElcfYyZfQiN1Q,4
vryT2Qf0-ug3yR5UYPt7XQ,vgXE1I7c9ElcfYyZfQiN1Q,5
WXlnpLAXdlna5mD5k0MjIQ,vgXE1I7c9ElcfYyZfQiN1Q,4
_FQA6mzMC1ZWt7ZK973zuw,vgXE1I7c9ElcfYyZfQiN1Q,5
L2ne7hSJDy0U6sBD8wVaQA,vgXE1I7c9ElcfYyZfQiN1Q,5
NkVT_LGJJ7zc4soQ2FrayQ,vgXE1I7c9ElcfYyZfQiN1Q,2
oL2nWL1qYk1mYXTmYEIhmw,vgXE1I7c9ElcfYyZfQiN1Q,4
l0tsGKUp4fk6aCrbZnRAdQ,vgXE1I7c9ElcfYyZfQiN1Q,2
4RH04JE-zI--niWNpi5uOw,vgXE1I7c9ElcfYyZfQiN1Q,5
0vCEI3ZJF_gXgWHpcR7WtA,vgXE1I7c9ElcfYyZfQiN1Q,4
HI7byNVBtzinyLl3UCvynA,vgXE1I7c9ElcfYyZfQiN1Q,3
5ZC_Tq2pT7fvCY3Ft2NIBQ,vgXE1I7c9ElcfYyZfQiN1Q,5
ugrj10fDpwIK9nBgIF4lxQ,vgXE1I7c9ElcfYyZfQiN1Q,4
aAeJ8-tvjmNbyHv0WdhMQQ,vgXE1I7c9ElcfYyZfQiN1Q,5
5H79tuViq5mVbpJtT0y53g,vgXE1I7c9ElcfYyZfQiN1Q,2
LwGlLpH-0CkNcK4XRG0m6A,vgXE1I7c9ElcfYyZfQiN1Q,5
q7MrNVt1FE23rwtWmPYWHg,vgXE1I7c9ElcfYyZfQiN1Q,4
jfvv8uvdSJYa5NWEAloxpQ,vgXE1I7c9ElcfYyZfQiN1Q,2
LlYFud6bzQeBOdS9hYdZpw,vgXE1I7c9ElcfYyZfQiN1Q,4
f9LuLzqLMNJJoV3zmu6dBA,vgXE1I7c9ElcfYyZfQiN1Q,2
6tcuNbi0Gg_oKu3hpCXJow,vgXE1I7c9ElcfYyZfQiN1Q,4
Hr9I9Jdy3MKCZ7c-bpehMQ,vgXE1I7c9ElcfYyZfQiN1Q,4
6ptKeJ-B8epsojFP47Gmng,vgXE1I7c9ElcfYyZfQiN1Q,1
xMAkjQDQBH-N0EfhegaOXA,vgXE1I7c9ElcfYyZfQiN1Q,5
r_96n9O0jNzbNCZDkSB0EQ,vgXE1I7c9ElcfYyZfQiN1Q,5
HRxgd5ab6E9KDC-h8gsYEw,vgXE1I7c9ElcfYyZfQiN1Q,5
z4PkzgCCNJFxlybpkbCSHg,vgXE1I7c9ElcfYyZfQiN1Q,4
NjIjQMKAqBUE1Nw0QgsP1Q,vgXE1I7c9ElcfYyZfQiN1Q,2
8YtT16y0ns6bynQzcBZllw,vgXE1I7c9ElcfYyZfQiN1Q,3
